total_return,cagr,max_drawdown,sharpe,sortino,ending_nav,name,avg_exposure,exposure_adjustment_days,turnover,explicit_turnover_cost
11.756217770391178,0.13179739828524428,-0.5990335971415677,0.6941651537182686,0.959010796279817,12.756217770391178,lag2_cost0x,0.9639711769415532,52,79.0,0.0
9.905939595324636,0.12320531008534896,-0.614822390131199,0.6603373467077589,0.9086839568353591,10.905939595324636,lag2_cost1x,0.9618194555644516,58,79.0,0.12245
8.832977877567986,0.11756288707874019,-0.6192176753549773,0.6362753496569049,0.8746486448099717,9.832977877567986,lag2_cost2x,0.9616693354683747,58,79.0,0.2449
11.027151661097754,0.12856300501776174,-0.603474259894498,0.6800169085817693,0.9379699248612241,12.027151661097754,lag3_cost0x,0.9639711769415532,52,79.0,0.0
9.17570928629759,0.11942636879048796,-0.6260474955718389,0.6448594978447827,0.8854524451318562,10.17570928629759,lag3_cost1x,0.9604683746997598,62,79.0,0.12245
8.025275682356243,0.11291456388080223,-0.6302024474511946,0.6170134642172312,0.8464329293776301,9.025275682356243,lag3_cost2x,0.9604683746997598,62,79.0,0.2449
11.675776169904227,0.13144928774421172,-0.6004695145278287,0.6947082058439183,0.9568326247251894,12.675776169904227,lag4_cost0x,0.9614191353082466,58,79.0,0.0
9.393096151936795,0.12057762689629503,-0.616488019607305,0.64904189693287,0.8912505771319055,10.393096151936795,lag4_cost1x,0.9622698158526821,56,79.0,0.12245
8.152439883864682,0.11367201701180751,-0.6202958333834646,0.6198022562984971,0.8502487721953319,9.152439883864682,lag4_cost2x,0.9622197758206565,56,79.0,0.2449
