trade_date,raw_core_return,net_core_return,har_pred_future20_vol,trend60_prior_close,desired_state,live_exposure,net_return,nav,turnover,turnover_cost
2006-05-10,-0.002689802646636963,-0.0027016931610075456,,0.2637546734355738,1.0,1.0,-0.0027016931610075456,1.380271181527815,0.0,0.0
2006-05-11,-0.0064319312572479245,-0.006443777155776709,,0.2590296651668189,1.0,1.0,-0.006443777155776709,1.3713770216195091,0.0,0.0
2006-05-12,0.03729668855667114,0.037284321300009804,,0.2816917176742362,1.0,1.0,0.037284321300009804,1.4225078831170215,0.0,0.0
2006-05-15,0.03337709903717041,0.03336477851214337,,0.31938299492828914,1.0,1.0,0.03336477851214337,1.4699695435689988,0.0,0.0
2006-05-16,-0.04123084545135498,-0.04124227645691425,,0.36312837494024053,1.0,1.0,-0.04124227645691425,1.4093446532698821,0.0,0.0
2006-05-17,0.009439259767532349,0.009427224643399068,,0.29369763065344223,1.0,1.0,0.009427224643399068,1.4226308619162307,0.0,0.0
2006-05-18,0.0023374557495117188,0.0023255052972317447,,0.30738984462919694,1.0,1.0,0.0023255052972317447,1.4259391975216222,0.0,0.0
2006-05-19,0.03928675651550293,0.039274365532089295,,0.3494440235538474,1.0,1.0,0.039274365532089295,1.4819420547916204,0.0,0.0
2006-05-22,0.005460894107818604,0.005448906416083421,,0.4053907822719387,1.0,1.0,0.005448906416083421,1.4900170183622383,0.0,0.0
2006-05-23,-0.025303244590759277,-0.025314865494473926,,0.4178593337451726,1.0,1.0,-0.025314865494473926,1.4522974379579212,0.0,0.0
2006-05-24,-0.004789084196090698,-0.004800949681601163,,0.3683628695249219,1.0,1.0,-0.004800949681601163,1.445325031035567,0.0,0.0
2006-05-25,0.02135366201400757,0.02134148483941556,,0.3624176570021076,1.0,1.0,0.02134148483941556,1.4761704132734403,0.0,0.0
2006-05-26,0.02492939829826355,0.024917178491655978,,0.40471538061595047,1.0,1.0,0.024917178491655978,1.5129524149450762,0.0,0.0
2006-05-29,0.019216418266296387,0.01920426657317198,,0.42452325236453725,1.0,1.0,0.01920426657317198,1.5420075564342057,0.0,0.0
2006-05-30,0.013401365280151368,0.013389282917483314,,0.4497094536772379,1.0,1.0,0.013389282917483314,1.5626539318682005,0.0,0.0
2006-05-31,0.009410339593887328,0.00939830481455739,,0.4619825269895661,1.0,1.0,0.00939830481455739,1.5773402298395645,0.0,0.0
2006-06-01,0.027051806449890137,0.027039561338693785,,0.45159176843665416,1.0,1.0,0.027039561338693785,1.6199908177363007,0.0,0.0
2006-06-02,-0.00841284990310669,-0.00842467218396692,,0.5173794229625479,1.0,1.0,-0.00842467218396692,1.606342926155836,0.0,0.0
2006-06-05,0.013391166925430298,0.013379084684352893,,0.5085684906181291,1.0,1.0,0.013379084684352893,1.6278343241969861,0.0,0.0
2006-06-06,-0.010320955514907837,-0.010332755046219111,,0.5232391445505453,1.0,1.0,-0.010332755046219111,1.611014310869231,0.0,0.0
2006-06-07,-0.043988585472106934,-0.043999983598279724,,0.5333081430812392,1.0,1.0,-0.043999983598279724,1.540129707614391,0.0,0.0
2006-06-08,0.00012887120246887206,0.00011694708222331762,,0.4641991406217443,1.0,1.0,0.00011694708222331762,1.540309821289942,0.0,0.0
2006-06-09,-0.011130785942077637,-0.011142575818117728,,0.4636943741491417,1.0,1.0,-0.011142575818117728,1.5231468023228274,0.0,0.0
2006-06-12,0.003220397233963013,0.003208436254739322,,0.44211149961478524,1.0,1.0,0.003208436254739322,1.5280337217446902,0.0,0.0
2006-06-13,-0.0060195386409759525,-0.006031389456290115,,0.4395246778572133,1.0,1.0,-0.006031389456290115,1.5188175552665035,0.0,0.0
2006-06-14,-0.0007398426532745361,-0.000751756416206395,,0.4151368008475862,1.0,1.0,-0.000751756416206395,1.517675774424285,0.0,0.0
2006-06-15,0.011784994602203369,0.011772931510849904,,0.39644971076615176,1.0,1.0,0.011772931510849904,1.5355432673722582,0.0,0.0
2006-06-16,0.01971796154975891,0.01970580387694265,,0.4003523405387255,1.0,1.0,0.01970580387694265,1.5658023818436557,0.0,0.0
2006-06-19,0.0021140575408935547,0.0021021097520974585,,0.4354613440115769,1.0,1.0,0.0021021097520974585,1.5690938703003867,0.0,0.0
2006-06-20,0.006172060966491699,0.006160064795809994,,0.4207940925312117,1.0,1.0,0.006160064795809994,1.5787595902121454,0.0,0.0
2006-06-21,-0.00034151673316955565,-0.0003534352451756151,,0.43195965604190545,1.0,1.0,-0.0003534352451756151,1.5782016009293054,0.0,0.0
2006-06-22,0.006590199470520019,0.006578198314546757,,0.40564749579169246,1.0,1.0,0.006578198314546757,1.5885833240405536,0.0,0.0
2006-06-23,-0.0040691614151000975,-0.004081035483950113,,0.40623577760349283,1.0,1.0,-0.004081035483950113,1.5821002591259326,0.0,0.0
2006-06-26,0.014322459697723389,0.01431036635323002,,0.3975230314060252,1.0,1.0,0.01431036635323002,1.604740693441565,0.0,0.0
2006-06-27,-0.0015886485576629638,-0.0016005522006353745,,0.3980704701453086,1.0,1.0,-0.0016005522006353745,1.602172222193228,0.0,0.0
2006-06-28,-0.006369739770889282,-0.006381586410901252,,0.382788202124571,1.0,1.0,-0.006381586410901252,1.591947821712156,0.0,0.0
2006-06-29,0.016718733310699462,0.016706611396433146,,0.3638880714828445,1.0,1.0,0.016706611396433146,1.6185438753328993,0.0,0.0
2006-06-30,0.005915433168411255,0.005903440057395848,,0.4095330704398146,1.0,1.0,0.005903440057395848,1.6280988520811923,0.0,0.0
2006-07-03,0.010739564895629883,0.010727514268499938,,0.40157707861524217,1.0,1.0,0.010727514268499938,1.6455643057474216,0.0,0.0
2006-07-04,-0.006859809160232544,-0.0068716499573511225,,0.39565307828863006,1.0,1.0,-0.0068716499573511225,1.6342565638560138,0.0,0.0
2006-07-05,-0.009658324718475341,-0.009670132150057742,,0.37840515263888364,1.0,1.0,-0.009670132150057742,1.6184530869164269,0.0,0.0
2006-07-06,0.014852499961853028,0.014840400297910339,,0.3501859798271654,1.0,1.0,0.014840400297910339,1.6424715785896553,0.0,0.0
2006-07-07,0.0006723642349243164,0.0006604336348374762,,0.3712326097681504,1.0,1.0,0.0006604336348374762,1.6435563220644205,0.0,0.0
2006-07-10,-0.0017013788223266602,-0.0017132811212631216,,0.37053568832310657,1.0,1.0,-0.0017132811212631216,1.6407404480460948,0.0,0.0
2006-07-11,0.00249900221824646,0.002487049839915212,,0.33990413833248323,1.0,1.0,0.002487049839915212,1.6448210513147503,0.0,0.0
2006-07-12,0.002416175603866577,0.0024042242130426494,,0.3328365429146716,1.0,1.0,0.0024042242130426494,1.6487755699124436,0.0,0.0
2006-07-13,-0.045639151334762575,-0.04565052978192563,,0.3211486517313309,1.0,1.0,-0.04565052978192563,1.5735080916544442,0.0,0.0
2006-07-14,0.013188821077346802,0.013176741248754675,,0.28786407695388894,1.0,1.0,0.013176741248754675,1.5942418006309966,0.0,0.0
2006-07-17,0.008413422107696533,0.008401399214198912,,0.2778528106662508,1.0,1.0,0.008401399214198912,1.607635662442061,0.0,0.0
2006-07-18,0.002607119083404541,0.00259516541604099,,0.26743695109962284,1.0,1.0,0.00259516541604099,1.6118077429148248,0.0,0.0
2006-07-19,-0.002013087272644043,-0.0020249858552102706,,0.2868580155831828,1.0,1.0,-0.0020249858552102706,1.6085438550341038,0.0,0.0
2006-07-20,-0.0006047606468200684,-0.0006166760202784838,,0.28512866781737767,1.0,1.0,-0.0006166760202784838,1.607551904611138,0.0,0.0
2006-07-21,0.005302709341049194,0.005290723535284814,,0.2828607062324362,1.0,1.0,0.005290723535284814,1.616057017307056,0.0,0.0
2006-07-24,0.012005084753036499,0.01199301903763983,,0.2586893094398457,1.0,1.0,0.01199301903763983,1.635438419881531,0.0,0.0
2006-07-25,-0.00039665699005126954,-0.0004085748446430726,,0.29895637841516787,1.0,1.0,-0.0004085748446430726,1.6347702208832047,0.0,0.0
2006-07-26,-0.0071515381336212155,-0.007163375452576726,,0.3120930889453719,1.0,1.0,-0.007163375452576726,1.6230597480123266,0.0,0.0
2006-07-27,-0.010783398151397705,-0.010795192169197887,,0.2749709653496626,1.0,1.0,-0.010795192169197887,1.6055385061304437,0.0,0.0
2006-07-28,-0.000535660982131958,-0.0005475771794369866,,0.25745544200863146,1.0,1.0,-0.0005475771794369866,1.6046593498837793,0.0,0.0
2006-07-31,-0.022340232133865358,-0.02235188836434432,,0.2313300204697737,1.0,1.0,-0.02235188836434432,1.5687921832323757,0.0,0.0
2006-08-01,-0.008092743158340455,-0.008104569255700134,,0.1680701320331388,1.0,1.0,-0.008104569255700134,1.5560777983355678,0.0,0.0
2006-08-02,-0.008419203758239745,-0.008431025963345662,,0.12432525894806234,1.0,1.0,-0.008431025963345662,1.542958466016815,0.0,0.0
2006-08-03,-0.0005080044269561767,-0.0005199209539987759,,0.11786617489826945,1.0,1.0,-0.0005199209539987759,1.542156249579183,0.0,0.0
2006-08-04,-0.025135904550552368,-0.025147527449392748,,0.12453120131617257,1.0,1.0,-0.025147527449392748,1.5033748329616379,0.0,0.0
2006-08-07,0.0,-1.1922583767920436e-05,,0.05684815585514991,1.0,1.0,-1.1922583767920436e-05,1.5033569088492573,1.0,0.0
2006-08-08,0.0,-1.1922583767920436e-05,,0.022712963970121125,1.0,1.0,-1.1922583767920436e-05,1.5033389849505785,0.0,0.0
2006-08-09,0.0,-1.1922583767920436e-05,,0.06669364478207251,1.0,1.0,-1.1922583767920436e-05,1.503321061265599,0.0,0.0
2006-08-10,0.0,-1.1922583767920436e-05,,0.056718999643154744,1.0,1.0,-1.1922583767920436e-05,1.503303137794316,0.0,0.0
2006-08-11,0.0,-1.1922583767920436e-05,,0.054254725872713516,1.0,1.0,-1.1922583767920436e-05,1.503285214536727,0.0,0.0
2006-08-14,0.0,-1.1922583767920436e-05,,0.01440215538529066,1.0,1.0,-1.1922583767920436e-05,1.5032672914928296,0.0,0.0
2006-08-15,0.0,-1.1922583767920436e-05,,0.008892699188868924,1.0,1.0,-1.1922583767920436e-05,1.5032493686626212,0.0,0.0
2006-08-16,0.0,-1.1922583767920436e-05,,0.03508367457863337,1.0,1.0,-1.1922583767920436e-05,1.5032314460460992,0.0,0.0
2006-08-17,0.0,-1.1922583767920436e-05,,0.04006463166907359,1.0,1.0,-1.1922583767920436e-05,1.503213523643261,0.0,0.0
2006-08-18,0.0,-1.1922583767920436e-05,,0.01831977536377538,1.0,1.0,-1.1922583767920436e-05,1.5031956014541044,0.0,0.0
2006-08-21,0.0,-1.1922583767920436e-05,,-0.006448856814393555,1.0,1.0,-1.1922583767920436e-05,1.5031776794786265,0.0,0.0
2006-08-22,0.0,-1.1922583767920436e-05,,-0.025181379166111628,1.0,1.0,-1.1922583767920436e-05,1.5031597577168248,0.0,0.0
2006-08-23,0.0,-1.1922583767920436e-05,,-0.03807252068936906,1.0,1.0,-1.1922583767920436e-05,1.5031418361686968,0.0,0.0
2006-08-24,0.0,-1.1922583767920436e-05,,-0.047040196063733775,1.0,1.0,-1.1922583767920436e-05,1.50312391483424,0.0,0.0
2006-08-25,0.0,-1.1922583767920436e-05,,-0.07214047241660615,1.0,1.0,-1.1922583767920436e-05,1.5031059937134517,0.0,0.0
2006-08-28,0.0,-1.1922583767920436e-05,,-0.06426830209253198,1.0,1.0,-1.1922583767920436e-05,1.5030880728063296,0.0,0.0
2006-08-29,0.0,-1.1922583767920436e-05,,-0.07663326023807371,1.0,1.0,-1.1922583767920436e-05,1.503070152112871,0.0,0.0
2006-08-30,0.0,-1.1922583767920436e-05,,-0.06700384846247431,1.0,1.0,-1.1922583767920436e-05,1.5030522316330734,0.0,0.0
2006-08-31,0.0,-1.1922583767920436e-05,,-0.02407425543316788,1.0,1.0,-1.1922583767920436e-05,1.5030343113669342,0.0,0.0
2006-09-01,0.0,-1.1922583767920436e-05,,-0.024200007951512004,1.0,1.0,-1.1922583767920436e-05,1.503016391314451,0.0,0.0
2006-09-04,0.0,-1.1922583767920436e-05,,-0.013216330151288869,1.0,1.0,-1.1922583767920436e-05,1.502998471475621,0.0,0.0
2006-09-05,0.0,-1.1922583767920436e-05,,-0.016383964511256677,1.0,1.0,-1.1922583767920436e-05,1.5029805518504418,0.0,0.0
2006-09-06,0.0,-1.1922583767920436e-05,,-0.0104271927600178,1.0,1.0,-1.1922583767920436e-05,1.5029626324389107,0.0,0.0
2006-09-07,0.0,-1.1922583767920436e-05,,-0.009694522528012173,1.0,1.0,-1.1922583767920436e-05,1.5029447132410254,0.0,0.0
2006-09-08,0.0,-1.1922583767920436e-05,,-0.02122932959552426,1.0,1.0,-1.1922583767920436e-05,1.5029267942567832,0.0,0.0
2006-09-11,0.0,-1.1922583767920436e-05,,-0.04015550641380361,1.0,1.0,-1.1922583767920436e-05,1.5029088754861817,0.0,0.0
2006-09-12,0.0,-1.1922583767920436e-05,,-0.04218039217853431,1.0,1.0,-1.1922583767920436e-05,1.5028909569292181,0.0,0.0
2006-09-13,0.0,-1.1922583767920436e-05,,-0.048055849512040894,1.0,1.0,-1.1922583767920436e-05,1.5028730385858902,0.0,0.0
2006-09-14,0.0,-1.1922583767920436e-05,,-0.04773063358892771,1.0,1.0,-1.1922583767920436e-05,1.502855120456195,0.0,0.0
2006-09-15,0.0,-1.1922583767920436e-05,,-0.05396519168179881,1.0,1.0,-1.1922583767920436e-05,1.5028372025401304,0.0,0.0
2006-09-18,0.0,-1.1922583767920436e-05,,-0.05009989482562416,1.0,1.0,-1.1922583767920436e-05,1.5028192848376936,0.0,0.0
2006-09-19,0.0,-1.1922583767920436e-05,,-0.06351269648760993,1.0,1.0,-1.1922583767920436e-05,1.502801367348882,0.0,0.0
2006-09-20,0.0,-1.1922583767920436e-05,,-0.06202258001222638,1.0,1.0,-1.1922583767920436e-05,1.5027834500736932,0.0,0.0
2006-09-21,0.0,-1.1922583767920436e-05,,-0.056009606861715966,1.0,1.0,-1.1922583767920436e-05,1.5027655330121246,0.0,0.0
2006-09-22,0.0,-1.1922583767920436e-05,,-0.0715324089048629,1.0,1.0,-1.1922583767920436e-05,1.5027476161641737,0.0,0.0
2006-09-25,0.0,-1.1922583767920436e-05,,-0.07699239868438124,1.0,1.0,-1.1922583767920436e-05,1.502729699529838,0.0,0.0
2006-09-26,0.0,-1.1922583767920436e-05,,-0.08679977179786236,1.0,1.0,-1.1922583767920436e-05,1.5027117831091148,0.0,0.0
2006-09-27,0.0,-1.1922583767920436e-05,,-0.08049212324197186,1.0,1.0,-1.1922583767920436e-05,1.5026938669020016,0.0,0.0
2006-09-28,0.0,-1.1922583767920436e-05,,-0.07152460639744374,1.0,1.0,-1.1922583767920436e-05,1.502675950908496,0.0,0.0
2006-09-29,0.0,-1.1922583767920436e-05,,-0.08511296603451624,1.0,1.0,-1.1922583767920436e-05,1.5026580351285952,0.0,0.0
2006-10-09,0.0,-1.1922583767920436e-05,,-0.0857276900367171,1.0,1.0,-1.1922583767920436e-05,1.502640119562297,0.0,0.0
2006-10-10,0.0,-1.1922583767920436e-05,,-0.08416951544545503,1.0,1.0,-1.1922583767920436e-05,1.5026222042095985,0.0,0.0
2006-10-11,0.0,-1.1922583767920436e-05,,-0.08645247274254464,1.0,1.0,-1.1922583767920436e-05,1.5026042890704971,0.0,0.0
2006-10-12,0.0,-1.1922583767920436e-05,,-0.08865444364250785,1.0,1.0,-1.1922583767920436e-05,1.5025863741449907,0.0,0.0
2006-10-13,0.0,-1.1922583767920436e-05,,-0.04507235640261842,1.0,1.0,-1.1922583767920436e-05,1.5025684594330764,0.0,0.0
2006-10-16,0.0,-1.1922583767920436e-05,,-0.057502783556193315,1.0,1.0,-1.1922583767920436e-05,1.5025505449347518,0.0,0.0
2006-10-17,0.0,-1.1922583767920436e-05,,-0.0653662517959327,1.0,1.0,-1.1922583767920436e-05,1.5025326306500144,0.0,0.0
2006-10-18,0.0,-1.1922583767920436e-05,,-0.06779661702530049,1.0,1.0,-1.1922583767920436e-05,1.5025147165788615,0.0,0.0
2006-10-19,0.0,-1.1922583767920436e-05,,-0.06591622486599535,1.0,1.0,-1.1922583767920436e-05,1.5024968027212906,0.0,0.0
2006-10-20,0.0,-1.1922583767920436e-05,,-0.0653509859236926,1.0,1.0,-1.1922583767920436e-05,1.502478889077299,0.0,0.0
2006-10-23,0.0,-1.1922583767920436e-05,,-0.07028101546752363,1.0,1.0,-1.1922583767920436e-05,1.5024609756468845,0.0,0.0
2006-10-24,0.0,-1.1922583767920436e-05,,-0.0813099671733768,1.0,1.0,-1.1922583767920436e-05,1.5024430624300444,0.0,0.0
2006-10-25,0.0,-1.1922583767920436e-05,,-0.08094541774908859,1.0,1.0,-1.1922583767920436e-05,1.5024251494267762,0.0,0.0
2006-10-26,0.0,-1.1922583767920436e-05,,-0.074325420695871,1.0,1.0,-1.1922583767920436e-05,1.502407236637077,0.0,0.0
2006-10-27,0.0,-1.1922583767920436e-05,,-0.06423469079039812,1.0,1.0,-1.1922583767920436e-05,1.5023893240609447,0.0,0.0
2006-10-30,0.0,-1.1922583767920436e-05,,-0.06373316918026384,1.0,1.0,-1.1922583767920436e-05,1.5023714116983766,0.0,0.0
2006-10-31,0.0,-1.1922583767920436e-05,,-0.04233879556764797,1.0,1.0,-1.1922583767920436e-05,1.5023534995493701,0.0,0.0
2006-11-01,0.0,-1.1922583767920436e-05,,-0.03452545807392393,1.0,1.0,-1.1922583767920436e-05,1.5023355876139228,0.0,0.0
2006-11-02,0.0,-1.1922583767920436e-05,,-0.026327914391475193,1.0,1.0,-1.1922583767920436e-05,1.502317675892032,0.0,0.0
2006-11-03,0.0,-1.1922583767920436e-05,,-0.025833033259776816,1.0,1.0,-1.1922583767920436e-05,1.5022997643836953,0.0,0.0
